project_dir,found,found_path,search_depth,copied_to_top
/mnt/ASSAS/upload_test/40904ea3-a851-4a42-88ce-ef6df3ff5313,True,/mnt/ASSAS/upload_test/40904ea3-a851-4a42-88ce-ef6df3ff5313/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/40c70708-aea7-4250-8a89-139f86b013f8,True,/mnt/ASSAS/upload_test/40c70708-aea7-4250-8a89-139f86b013f8/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/41068a0d-74f8-4e51-a710-faef3fc0be23,True,/mnt/ASSAS/upload_test/41068a0d-74f8-4e51-a710-faef3fc0be23/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/410ae110-5606-4571-83f6-d3de88186bf6,True,/mnt/ASSAS/upload_test/410ae110-5606-4571-83f6-d3de88186bf6/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/410d06a0-654c-428c-bcb9-349805e5d9a1,True,/mnt/ASSAS/upload_test/410d06a0-654c-428c-bcb9-349805e5d9a1/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4122f05b-122f-419b-b36b-2f08b1960351,True,/mnt/ASSAS/upload_test/4122f05b-122f-419b-b36b-2f08b1960351/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/41351cdb-1dad-41ae-8159-1ef65cf6a20b,True,/mnt/ASSAS/upload_test/41351cdb-1dad-41ae-8159-1ef65cf6a20b/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/413fa052-eeff-4708-8f9e-3d2ae5196ad3,True,/mnt/ASSAS/upload_test/413fa052-eeff-4708-8f9e-3d2ae5196ad3/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/41c0a3e2-4c92-4f51-b436-4740fbcffc3e,True,/mnt/ASSAS/upload_test/41c0a3e2-4c92-4f51-b436-4740fbcffc3e/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/421c69d5-7e37-423f-82db-5bc105248588,True,/mnt/ASSAS/upload_test/421c69d5-7e37-423f-82db-5bc105248588/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4251a26b-d2dc-4fb8-905a-5376ac1186c2,True,/mnt/ASSAS/upload_test/4251a26b-d2dc-4fb8-905a-5376ac1186c2/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4255f66b-4196-44f1-9cdf-f052e7a841c5,True,/mnt/ASSAS/upload_test/4255f66b-4196-44f1-9cdf-f052e7a841c5/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4257ad4d-3624-4d75-8871-95f76b6eed0a,True,/mnt/ASSAS/upload_test/4257ad4d-3624-4d75-8871-95f76b6eed0a/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/42624de4-e65e-4bb4-8191-ccb309a79a8f,True,/mnt/ASSAS/upload_test/42624de4-e65e-4bb4-8191-ccb309a79a8f/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/42bfdef4-caf8-42f1-9fc8-7edc508a4bef,True,/mnt/ASSAS/upload_test/42bfdef4-caf8-42f1-9fc8-7edc508a4bef/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/42c51dc4-4ad8-452c-8cbd-296eb1447f12,True,/mnt/ASSAS/upload_test/42c51dc4-4ad8-452c-8cbd-296eb1447f12/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4308470b-a1ba-4d0b-a2dc-ea38f96d0222,True,/mnt/ASSAS/upload_test/4308470b-a1ba-4d0b-a2dc-ea38f96d0222/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/432dafbe-754f-49c3-bdbc-627a22170925,True,/mnt/ASSAS/upload_test/432dafbe-754f-49c3-bdbc-627a22170925/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/436c573d-30b9-48c5-b567-bad4b078c6f8,True,/mnt/ASSAS/upload_test/436c573d-30b9-48c5-b567-bad4b078c6f8/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/439c5ac0-b8c7-430a-aea9-d571a176ccf6,True,/mnt/ASSAS/upload_test/439c5ac0-b8c7-430a-aea9-d571a176ccf6/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/43b2a875-c907-4f61-af40-42dfb90fe46a,True,/mnt/ASSAS/upload_test/43b2a875-c907-4f61-af40-42dfb90fe46a/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/43eb2c90-3ec0-438d-a753-d4ed179ece48,True,/mnt/ASSAS/upload_test/43eb2c90-3ec0-438d-a753-d4ed179ece48/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/43ff70ed-78af-434d-a0e9-cbd00fb236a6,True,/mnt/ASSAS/upload_test/43ff70ed-78af-434d-a0e9-cbd00fb236a6/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/440573cf-d347-4325-86b0-23b8cc2e6485,True,/mnt/ASSAS/upload_test/440573cf-d347-4325-86b0-23b8cc2e6485/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/444074e3-f33c-42f6-bc86-35b1004502e7,True,/mnt/ASSAS/upload_test/444074e3-f33c-42f6-bc86-35b1004502e7/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/445bedbc-b7a1-48b2-be71-7a2903e4d410,True,/mnt/ASSAS/upload_test/445bedbc-b7a1-48b2-be71-7a2903e4d410/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/447d605c-e33a-4d30-b94d-9f5216f1a8fd,True,/mnt/ASSAS/upload_test/447d605c-e33a-4d30-b94d-9f5216f1a8fd/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/451312e0-8f25-4431-aad6-2fd58c2cefac,True,/mnt/ASSAS/upload_test/451312e0-8f25-4431-aad6-2fd58c2cefac/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/454caf14-27ef-4f1d-a617-5f12b5e44dda,True,/mnt/ASSAS/upload_test/454caf14-27ef-4f1d-a617-5f12b5e44dda/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/45847ce9-6a9a-4b59-b549-e892e77c0a94,True,/mnt/ASSAS/upload_test/45847ce9-6a9a-4b59-b549-e892e77c0a94/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/459d807f-fa7b-48a6-8803-b08bea342106,True,/mnt/ASSAS/upload_test/459d807f-fa7b-48a6-8803-b08bea342106/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/45c198f2-9a8c-40fe-9cdb-3c1e2b64618c,True,/mnt/ASSAS/upload_test/45c198f2-9a8c-40fe-9cdb-3c1e2b64618c/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/45d37b95-4fa9-4ffc-8a7b-0a95fc2a2c21,True,/mnt/ASSAS/upload_test/45d37b95-4fa9-4ffc-8a7b-0a95fc2a2c21/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/46044d57-7f7a-4ea3-9f04-012ad303e110,True,/mnt/ASSAS/upload_test/46044d57-7f7a-4ea3-9f04-012ad303e110/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4612ae75-2c3a-4ad6-be0b-23993240c561,True,/mnt/ASSAS/upload_test/4612ae75-2c3a-4ad6-be0b-23993240c561/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4640dd26-43f1-42b1-b2ba-4a00d6578956,True,/mnt/ASSAS/upload_test/4640dd26-43f1-42b1-b2ba-4a00d6578956/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4667e52d-a02a-4780-a01c-7eed69287ba1,True,/mnt/ASSAS/upload_test/4667e52d-a02a-4780-a01c-7eed69287ba1/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/466879b3-2c08-4367-a0d1-bb601334423b,True,/mnt/ASSAS/upload_test/466879b3-2c08-4367-a0d1-bb601334423b/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/467b2fd9-a9de-4695-8bf1-6954dc29038f,True,/mnt/ASSAS/upload_test/467b2fd9-a9de-4695-8bf1-6954dc29038f/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4688f7da-7d6a-4c1e-98c2-618284167cc4,True,/mnt/ASSAS/upload_test/4688f7da-7d6a-4c1e-98c2-618284167cc4/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/46920f9b-c250-4402-8bae-0c5a34d3749d,True,/mnt/ASSAS/upload_test/46920f9b-c250-4402-8bae-0c5a34d3749d/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/469a824d-a6f5-480c-9a2b-8fef1ee815f4,True,/mnt/ASSAS/upload_test/469a824d-a6f5-480c-9a2b-8fef1ee815f4/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/46b5b147-56f6-4d98-955a-1b156587160e,True,/mnt/ASSAS/upload_test/46b5b147-56f6-4d98-955a-1b156587160e/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/46d2b050-d4ef-4a26-9f5f-bc02ee3306d7,True,/mnt/ASSAS/upload_test/46d2b050-d4ef-4a26-9f5f-bc02ee3306d7/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4710ff20-d108-4046-b5a0-5c2574be4293,True,/mnt/ASSAS/upload_test/4710ff20-d108-4046-b5a0-5c2574be4293/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4732cb4e-70dd-4f73-8dc1-34842a860a95,True,/mnt/ASSAS/upload_test/4732cb4e-70dd-4f73-8dc1-34842a860a95/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/47d27f9a-e32c-4159-a940-897aa7baa30d,True,/mnt/ASSAS/upload_test/47d27f9a-e32c-4159-a940-897aa7baa30d/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/485d30c4-bdcf-4857-9564-403b48def5f8,True,/mnt/ASSAS/upload_test/485d30c4-bdcf-4857-9564-403b48def5f8/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/488d6810-fee3-498a-881a-b9e0effc5bdc,True,/mnt/ASSAS/upload_test/488d6810-fee3-498a-881a-b9e0effc5bdc/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/48e28b71-1d80-4f29-b510-2d862eee210e,True,/mnt/ASSAS/upload_test/48e28b71-1d80-4f29-b510-2d862eee210e/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/48fd0657-122b-4160-81e1-83537ea32997,True,/mnt/ASSAS/upload_test/48fd0657-122b-4160-81e1-83537ea32997/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/492a8f59-6f5a-4452-ae71-239b9b16385c,True,/mnt/ASSAS/upload_test/492a8f59-6f5a-4452-ae71-239b9b16385c/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/498d68c1-f7dd-4214-928c-b1ebc98c4711,True,/mnt/ASSAS/upload_test/498d68c1-f7dd-4214-928c-b1ebc98c4711/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/499a67ee-4df5-434c-a015-c21d86acba82,True,/mnt/ASSAS/upload_test/499a67ee-4df5-434c-a015-c21d86acba82/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4a0d934e-4417-4fa4-8984-2cd0123684c1,True,/mnt/ASSAS/upload_test/4a0d934e-4417-4fa4-8984-2cd0123684c1/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4a1dbae0-24ca-4c52-8db8-611d6ba36828,True,/mnt/ASSAS/upload_test/4a1dbae0-24ca-4c52-8db8-611d6ba36828/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4a29216f-b321-4481-8601-4681ccdb6e3d,True,/mnt/ASSAS/upload_test/4a29216f-b321-4481-8601-4681ccdb6e3d/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4a308034-ca93-44f8-94e1-cf1309cc8c2d,True,/mnt/ASSAS/upload_test/4a308034-ca93-44f8-94e1-cf1309cc8c2d/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4a3fed70-7adc-438b-b9b6-72d76d6db767,True,/mnt/ASSAS/upload_test/4a3fed70-7adc-438b-b9b6-72d76d6db767/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4a606116-04e1-438c-8f3b-ad3767e2d3de,True,/mnt/ASSAS/upload_test/4a606116-04e1-438c-8f3b-ad3767e2d3de/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4b8cf0e5-f4f6-40e6-80d3-c9c32d5fd5e9,True,/mnt/ASSAS/upload_test/4b8cf0e5-f4f6-40e6-80d3-c9c32d5fd5e9/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4b94c2a7-3797-4920-9982-d501713abffe,True,/mnt/ASSAS/upload_test/4b94c2a7-3797-4920-9982-d501713abffe/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4ba5ba78-bbc0-4632-81e7-cee7777f5850,True,/mnt/ASSAS/upload_test/4ba5ba78-bbc0-4632-81e7-cee7777f5850/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4baa9174-20ce-4016-9be0-8be4a118d67c,True,/mnt/ASSAS/upload_test/4baa9174-20ce-4016-9be0-8be4a118d67c/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4bf20e88-2f86-4319-996d-4f3cb6e7cc3d,True,/mnt/ASSAS/upload_test/4bf20e88-2f86-4319-996d-4f3cb6e7cc3d/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4c31d5bc-e5ed-4c61-ab6f-4e32c97f2366,True,/mnt/ASSAS/upload_test/4c31d5bc-e5ed-4c61-ab6f-4e32c97f2366/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4c607880-e768-4b5c-add8-bf9e07173d65,True,/mnt/ASSAS/upload_test/4c607880-e768-4b5c-add8-bf9e07173d65/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4c9a53cb-9075-4cb2-bb28-122f68ad57fd,True,/mnt/ASSAS/upload_test/4c9a53cb-9075-4cb2-bb28-122f68ad57fd/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4cb0c7f8-5734-4568-abeb-28186bac5a84,True,/mnt/ASSAS/upload_test/4cb0c7f8-5734-4568-abeb-28186bac5a84/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4cc4a975-ddff-40cf-a7f5-05f60620fffe,True,/mnt/ASSAS/upload_test/4cc4a975-ddff-40cf-a7f5-05f60620fffe/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4d112564-dda0-4495-9f5e-40236deed041,True,/mnt/ASSAS/upload_test/4d112564-dda0-4495-9f5e-40236deed041/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4d6a6e89-47c2-43eb-a40c-6977d6f1d0ad,True,/mnt/ASSAS/upload_test/4d6a6e89-47c2-43eb-a40c-6977d6f1d0ad/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4d7a2120-54f4-443a-90ec-49e121787e98,True,/mnt/ASSAS/upload_test/4d7a2120-54f4-443a-90ec-49e121787e98/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4db04da0-f9e5-48a3-b63c-5818f46de370,True,/mnt/ASSAS/upload_test/4db04da0-f9e5-48a3-b63c-5818f46de370/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4df323cf-726e-4701-8e76-cc6f3f25fb2d,True,/mnt/ASSAS/upload_test/4df323cf-726e-4701-8e76-cc6f3f25fb2d/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4e135b68-523a-4b0d-a86c-dd02fda427b7,True,/mnt/ASSAS/upload_test/4e135b68-523a-4b0d-a86c-dd02fda427b7/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4e72c2ac-7031-4590-b556-d60247df1e3d,True,/mnt/ASSAS/upload_test/4e72c2ac-7031-4590-b556-d60247df1e3d/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4e900163-b533-4c1e-a050-e6b38a35d753,True,/mnt/ASSAS/upload_test/4e900163-b533-4c1e-a050-e6b38a35d753/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4e9cf26e-9173-423a-971f-2d5e432c8487,True,/mnt/ASSAS/upload_test/4e9cf26e-9173-423a-971f-2d5e432c8487/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4eba9615-0dfd-4754-99f8-f4edb33aeaa4,True,/mnt/ASSAS/upload_test/4eba9615-0dfd-4754-99f8-f4edb33aeaa4/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4f1122c4-3c98-471f-94d1-00b05c30337c,True,/mnt/ASSAS/upload_test/4f1122c4-3c98-471f-94d1-00b05c30337c/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4f217708-81ab-41d5-a549-abfef4732d4d,True,/mnt/ASSAS/upload_test/4f217708-81ab-41d5-a549-abfef4732d4d/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4f2b98f9-0eee-4a08-95ee-cd31c4fdc956,True,/mnt/ASSAS/upload_test/4f2b98f9-0eee-4a08-95ee-cd31c4fdc956/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4f351388-d87e-462e-80d2-8af24b5f43d2,True,/mnt/ASSAS/upload_test/4f351388-d87e-462e-80d2-8af24b5f43d2/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4f53d50b-4236-409a-b114-a0e40ebd63d3,True,/mnt/ASSAS/upload_test/4f53d50b-4236-409a-b114-a0e40ebd63d3/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4f9473a8-a2b5-492c-8386-5f2d85aaf92f,True,/mnt/ASSAS/upload_test/4f9473a8-a2b5-492c-8386-5f2d85aaf92f/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4fd1c38a-0e1c-4d15-a5c8-d0f49d8c329f,True,/mnt/ASSAS/upload_test/4fd1c38a-0e1c-4d15-a5c8-d0f49d8c329f/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4fd943aa-519e-47d0-b50d-3e1673a01af0,True,/mnt/ASSAS/upload_test/4fd943aa-519e-47d0-b50d-3e1673a01af0/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/4ff9096b-4860-464a-b494-a91312a9b917,True,/mnt/ASSAS/upload_test/4ff9096b-4860-464a-b494-a91312a9b917/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/5018ad8b-78f6-42cd-8097-41d38334658d,True,/mnt/ASSAS/upload_test/5018ad8b-78f6-42cd-8097-41d38334658d/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/5021ae82-b954-4175-bdb2-1cf498966601,True,/mnt/ASSAS/upload_test/5021ae82-b954-4175-bdb2-1cf498966601/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/50560ee4-3386-4169-b97e-aabf613bf519,True,/mnt/ASSAS/upload_test/50560ee4-3386-4169-b97e-aabf613bf519/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/50635229-d975-4e23-8c7e-007290f4ce7d,True,/mnt/ASSAS/upload_test/50635229-d975-4e23-8c7e-007290f4ce7d/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/5087af3d-fbb5-4fad-b2c1-f1ef9f1489f0,True,/mnt/ASSAS/upload_test/5087af3d-fbb5-4fad-b2c1-f1ef9f1489f0/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/509ada88-277d-491d-8a5f-a94cb0b59697,True,/mnt/ASSAS/upload_test/509ada88-277d-491d-8a5f-a94cb0b59697/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/50d897d2-e1c0-4a48-b233-0ad16e4b63a7,True,/mnt/ASSAS/upload_test/50d897d2-e1c0-4a48-b233-0ad16e4b63a7/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/50eb5363-dc57-403c-8977-2f41cd17318d,True,/mnt/ASSAS/upload_test/50eb5363-dc57-403c-8977-2f41cd17318d/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/51230017-75b8-4735-a2a4-74b37903a84f,True,/mnt/ASSAS/upload_test/51230017-75b8-4735-a2a4-74b37903a84f/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/515db53f-8779-426f-96f6-69757ddabe25,True,/mnt/ASSAS/upload_test/515db53f-8779-426f-96f6-69757ddabe25/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/519668bf-1617-4833-a145-e71a80f5dd20,True,/mnt/ASSAS/upload_test/519668bf-1617-4833-a145-e71a80f5dd20/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/52041603-46eb-4e36-91fe-13f5ef35ffe3,True,/mnt/ASSAS/upload_test/52041603-46eb-4e36-91fe-13f5ef35ffe3/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/5208ea87-e204-4cdb-94d2-9949c2379b69,True,/mnt/ASSAS/upload_test/5208ea87-e204-4cdb-94d2-9949c2379b69/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/520c357a-b07f-4acb-aad1-06d3109b1493,True,/mnt/ASSAS/upload_test/520c357a-b07f-4acb-aad1-06d3109b1493/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/522df0dc-d80d-4b69-bc0e-000e981117cb,True,/mnt/ASSAS/upload_test/522df0dc-d80d-4b69-bc0e-000e981117cb/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/5243b2b6-e299-4f7e-97ca-c9226f5251e9,True,/mnt/ASSAS/upload_test/5243b2b6-e299-4f7e-97ca-c9226f5251e9/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/524c2e43-77ab-486f-b011-633bd190fc65,True,/mnt/ASSAS/upload_test/524c2e43-77ab-486f-b011-633bd190fc65/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/52934caf-813a-4979-8611-db62135990cb,True,/mnt/ASSAS/upload_test/52934caf-813a-4979-8611-db62135990cb/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/529e9104-c658-4c7d-aad2-81fe1203f03a,True,/mnt/ASSAS/upload_test/529e9104-c658-4c7d-aad2-81fe1203f03a/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/52f20d20-7c29-44f2-ad62-d6027149b651,True,/mnt/ASSAS/upload_test/52f20d20-7c29-44f2-ad62-d6027149b651/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/53078654-60b4-4db8-9111-89eddcab93f4,True,/mnt/ASSAS/upload_test/53078654-60b4-4db8-9111-89eddcab93f4/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/530fe59d-b221-493d-a887-c60854ef22d7,True,/mnt/ASSAS/upload_test/530fe59d-b221-493d-a887-c60854ef22d7/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/5393ab05-6244-4695-a443-0315d1718aab,True,/mnt/ASSAS/upload_test/5393ab05-6244-4695-a443-0315d1718aab/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/541f9c7b-29c4-4970-a1da-1c7c1874f51a,True,/mnt/ASSAS/upload_test/541f9c7b-29c4-4970-a1da-1c7c1874f51a/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/542072d3-236b-4a15-a738-923a90288730,True,/mnt/ASSAS/upload_test/542072d3-236b-4a15-a738-923a90288730/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/54207db0-aceb-4593-ab8f-2e2d5f02ea25,True,/mnt/ASSAS/upload_test/54207db0-aceb-4593-ab8f-2e2d5f02ea25/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/54208323-60cd-4407-84ea-83498aff55cd,True,/mnt/ASSAS/upload_test/54208323-60cd-4407-84ea-83498aff55cd/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/5490061e-66d3-4e79-bb7d-4c9a14154330,True,/mnt/ASSAS/upload_test/5490061e-66d3-4e79-bb7d-4c9a14154330/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/54c5d5fc-beb0-4609-bcdc-3a37ae57a3ce,True,/mnt/ASSAS/upload_test/54c5d5fc-beb0-4609-bcdc-3a37ae57a3ce/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/54e126d0-0896-4676-a509-39e0651c00c9,True,/mnt/ASSAS/upload_test/54e126d0-0896-4676-a509-39e0651c00c9/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/55069ef7-8f01-4203-a6b0-d52c33429f32,True,/mnt/ASSAS/upload_test/55069ef7-8f01-4203-a6b0-d52c33429f32/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/5529ae2f-317c-4985-bb9c-e95c97b318c7,True,/mnt/ASSAS/upload_test/5529ae2f-317c-4985-bb9c-e95c97b318c7/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/555ce7cf-b5c8-4867-aabc-9a05665c08e9,True,/mnt/ASSAS/upload_test/555ce7cf-b5c8-4867-aabc-9a05665c08e9/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/556aca12-54f6-4f44-a6a7-a6d5d3bcf550,True,/mnt/ASSAS/upload_test/556aca12-54f6-4f44-a6a7-a6d5d3bcf550/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/5587cd0f-dca2-4598-af59-71719d91d5d5,True,/mnt/ASSAS/upload_test/5587cd0f-dca2-4598-af59-71719d91d5d5/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/55dec022-48ba-4c19-b3a4-85f09d562f4d,True,/mnt/ASSAS/upload_test/55dec022-48ba-4c19-b3a4-85f09d562f4d/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/561a84d9-74d3-4922-8596-e5914076678b,True,/mnt/ASSAS/upload_test/561a84d9-74d3-4922-8596-e5914076678b/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/564cb477-3d10-4297-b4c4-1f699c44d3e0,True,/mnt/ASSAS/upload_test/564cb477-3d10-4297-b4c4-1f699c44d3e0/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/565e11f2-38d2-4251-8e39-611f659a1ec2,True,/mnt/ASSAS/upload_test/565e11f2-38d2-4251-8e39-611f659a1ec2/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/56863508-e278-4baf-afc3-4b1843a1ef55,True,/mnt/ASSAS/upload_test/56863508-e278-4baf-afc3-4b1843a1ef55/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/56a35b7d-e2c3-45ec-9de8-5985178eee2b,True,/mnt/ASSAS/upload_test/56a35b7d-e2c3-45ec-9de8-5985178eee2b/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/56a579e0-9126-4e1e-a624-c59631c58d4e,True,/mnt/ASSAS/upload_test/56a579e0-9126-4e1e-a624-c59631c58d4e/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/56ff6f79-35c4-411b-afaf-fba852ca9f1d,True,/mnt/ASSAS/upload_test/56ff6f79-35c4-411b-afaf-fba852ca9f1d/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/57178192-8f10-41e2-b50a-abc2aff05b9c,True,/mnt/ASSAS/upload_test/57178192-8f10-41e2-b50a-abc2aff05b9c/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/5787753b-5415-4691-b4da-748920847b1a,True,/mnt/ASSAS/upload_test/5787753b-5415-4691-b4da-748920847b1a/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/57b576c7-ebe1-4e32-b738-f7356adae4e2,True,/mnt/ASSAS/upload_test/57b576c7-ebe1-4e32-b738-f7356adae4e2/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/57fda822-bc07-484d-9da1-cd87d22a42b8,True,/mnt/ASSAS/upload_test/57fda822-bc07-484d-9da1-cd87d22a42b8/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/580da121-6650-4e77-b8e0-9eed6a6fb966,True,/mnt/ASSAS/upload_test/580da121-6650-4e77-b8e0-9eed6a6fb966/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/5820e49f-1a51-43aa-9898-7afeea5ce95b,True,/mnt/ASSAS/upload_test/5820e49f-1a51-43aa-9898-7afeea5ce95b/upload_info.pickle,0,False
/mnt/ASSAS/upload_test/589d8d14-4c59-497e-8e86-f61ba5e004b2,True,/mnt/ASSAS/upload_test/589d8d14-4c59-497e-8e86-f61ba5e004b2/upload_info.pickle,0,False
